Title,Postcode,Size,Price,URL
Wohnen beim Wasser - TOP-Ausstattung - Luftwärmepumpe und ruhige Lage in 1220 Wien,1220,92 m²,€ 593.450,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/wohnen-beim-wasser-top-ausstattung-luftwaermepumpe-und-ruhige-lage-in-1220-wien-2013042369/
VERKAUFT! Letzte Luxus Penthouses und Wohnungen im Q Tower PREMIUM noch verfügbar!,1030,140 m²,€ 1.295.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/verkauft-letzte-luxus-penthouses-und-wohnungen-im-q-tower-premium-noch-verfuegbar-1300689086/
***Freier Mietzins*** Perfekte Gelegenheit für kreative Köpfe!,1050,45 m²,€ 199.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/-freier-mietzins-perfekte-gelegenheit-fuer-kreative-koepfe-942321372/
THE BARONESS,1210,61 m²,€ 454.886,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/the-baroness-1814740103/
Style & Behaglichkeit: modernes Apartment mit Loggia und Wellnessbereich,1220,70 m²,€ 365.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/style-behaglichkeit-modernes-apartment-mit-loggia-und-wellnessbereich-1863419620/
Energieeffiziente Balkonwohnung mit 3 Schlafzimmer,1220,101 m²,€ 695.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/energieeffiziente-balkonwohnung-mit-3-schlafzimmer-1971576601/
GROHGASSE 10 / LEBE INDIVIDUALITÄT,1050,117 m²,€ 1.290.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/grohgasse-10-lebe-individualitaet-1486828516/
PARKBLICK - 5.Liftstock - 3-Zimmer - ca. 84m² NFL - Loggia - U-Bahn,1200,84m²,€ 449.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/parkblick-5-liftstock-3-zimmer-ca-84m-nfl-loggia-u-bahn-1871617972/
+++TOP-SANIERTE 3-Zi. ALTBAUWOHNUNG+++hofseitig,1150,59 m²,€ 329.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1150-rudolfsheim-fuenfhaus/-top-sanierte-3-zi-altbauwohnung-hofseitig-1407181398/
Style & Behaglichkeit: modernes Apartment mit Loggia und Wellnessbereich,1220,70 m²,€ 365.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/style-behaglichkeit-modernes-apartment-mit-loggia-und-wellnessbereich-1863419620/
Energieeffiziente Balkonwohnung mit 3 Schlafzimmer,1220,101 m²,€ 695.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/energieeffiziente-balkonwohnung-mit-3-schlafzimmer-1971576601/
GROHGASSE 10 / LEBE INDIVIDUALITÄT,1050,117 m²,€ 1.290.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/grohgasse-10-lebe-individualitaet-1486828516/
PARKBLICK - 5.Liftstock - 3-Zimmer - ca. 84m² NFL - Loggia - U-Bahn,1200,84m²,€ 449.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/parkblick-5-liftstock-3-zimmer-ca-84m-nfl-loggia-u-bahn-1871617972/
+++TOP-SANIERTE 3-Zi. ALTBAUWOHNUNG+++hofseitig,1150,59 m²,€ 329.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1150-rudolfsheim-fuenfhaus/-top-sanierte-3-zi-altbauwohnung-hofseitig-1407181398/
Nächst VetMed: Wohnung in familienfreundlicher Wohnanlage mit Tiefgaragenplatz,1210,72 m²,€ 419.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/naechst-vetmed-wohnung-in-familienfreundlicher-wohnanlage-mit-tiefgaragenplatz-1458448965/
"Perfekte Starterwohnung in zentraler Lage - 60m², 3 Zimmer, Badewanne, WG geeignet, um nur 199.000 EUR",1120,60m²,€ 199.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/perfekte-starterwohnung-in-zentraler-lage-60m-3-zimmer-badewanne-wg-geeignet-um-nur-199-000-eur-1243368301/
PROVISIONFREI! Top sanierte Eigentumswohnung im Fasanviertel (3. Bezirk) zu verkaufen,1030,60 m²,€ 452.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/provisionfrei-top-sanierte-eigentumswohnung-im-fasanviertel-3-bezirk-zu-verkaufen-771189962/
Topsanierte Wohnung - Balkon - Ruhelage - Erstbezug nach Sanierung,1040,66 m²,€ 485.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/topsanierte-wohnung-balkon-ruhelage-erstbezug-nach-sanierung-1701874828/
Ideal aufgeteilte 2-Zimmerwohnung in sehr guter Lage,1180,47 m²,€ 279.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/ideal-aufgeteilte-2-zimmerwohnung-in-sehr-guter-lage-1267787906/
DACHTERRASSEN WOHNTRAUM! 13. BEZIRK!,1130,112 m²,€ 989.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1130-hietzing/dachterrassen-wohntraum-13-bezirk-2121009574/
GELDANLAGE II BEFRISTET VERMIETET BIS 01/2028 II 3 ZIMMER WOHNUNG II GUTE LAGE NÄHE GUMPENDORFER STRASSE,2028,62 m²,€ 289.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/geldanlage-ii-befristet-vermietet-bis-01-2028-ii-3-zimmer-wohnung-ii-gute-lage-naehe-gumpendorfer-strasse-739859238/
++NEU++ sanierungsbedürftige 2-Zimmerwohnung - großes Umbau-Potenzial!!,1150,43 m²,€ 148.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1150-rudolfsheim-fuenfhaus/-neu-sanierungsbeduerftige-2-zimmerwohnung-grosses-umbau-potenzial-1458960591/
Dachgeschoss-Wohnung mit Innenhoflage! 3 Zimmer! Nähe Servitenviertel und U4 Friedensbrücke!,1090,72 m²,€ 614.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/dachgeschoss-wohnung-mit-innenhoflage-3-zimmer-naehe-servitenviertel-und-u4-friedensbruecke-1507202349/
++ ERSTBEZUG - GROSSE TERRASSE - U6 - AUPARK - 3 ZIMMER - KERNSANIERT - RUHIG - GROSSER GEMEINSCHAFTSGARTEN ++,1210,70 m²,€ 325.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-erstbezug-grosse-terrasse-u6-aupark-3-zimmer-kernsaniert-ruhig-grosser-gemeinschaftsgarten-1465171754/
NEUWERTIGE WOHNUNG MIT ZWEI BALKONEN! Ihr neues Zuhause in Wien!,1220,79 m²,€ 399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/neuwertige-wohnung-mit-zwei-balkonen-ihr-neues-zuhause-in-wien-1012607504/
"++NEU++ Tolle 3,5-Zimmer DG-Maisonette mit 2 Terrassen!",1130,121 m²,€ 648.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1130-hietzing/-neu-tolle-3-5-zimmer-dg-maisonette-mit-2-terrassen-1209798869/
Apartments Alte Donau: 2-Zimmer-Dachgeschoßwohnung mit sonniger Terrasse - PROVISIONSFREI!,1220,52 m²,€ 470.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/apartments-alte-donau-2-zimmer-dachgeschosswohnung-mit-sonniger-terrasse-provisionsfrei-744521489/
Apartments Alte Donau: Hochwertig ausgestatteter 2-Zimmer-Erstbezug mit Balkon - PROVISIONSFREI!,1220,49 m²,€ 435.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/apartments-alte-donau-hochwertig-ausgestatteter-2-zimmer-erstbezug-mit-balkon-provisionsfrei-744521491/
Apartments Alte Donau: Exklusive 2-Zimmer-Neubauwohnung mit zwei Balkonen - PROVISIONSFREI!,1220,46 m²,€ 365.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/apartments-alte-donau-exklusive-2-zimmer-neubauwohnung-mit-zwei-balkonen-provisionsfrei-744521496/
Apartments Alte Donau: Perfekt angelegte 2-Zimmer-Neubauwohnung mit Balkon - PROVISIONSFREI!,1220,56 m²,€ 470.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/apartments-alte-donau-perfekt-angelegte-2-zimmer-neubauwohnung-mit-balkon-provisionsfrei-744521500/
Apartments Alte Donau: Charmanter 2-Zimmer-Erstbezug mit Terrassenfläche in Donaustadt - PROVISIONSFREI!,1220,50 m²,€ 445.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/apartments-alte-donau-charmanter-2-zimmer-erstbezug-mit-terrassenflaeche-in-donaustadt-provisionsfrei-744521514/
Apartments Alte Donau: Moderne Eigentumswohnung mit großzügigem Garten - PROVISIONSFREI!,1220,47 m²,€ 370.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/apartments-alte-donau-moderne-eigentumswohnung-mit-grosszuegigem-garten-provisionsfrei-744521524/
Apartments Alte Donau: Moderne 2-Zimmer-Eigentumswohnung mit Terrasse und Garten - PROVISIONSFREI!,1220,50 m²,€ 395.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/apartments-alte-donau-moderne-2-zimmer-eigentumswohnung-mit-terrasse-und-garten-provisionsfrei-744521528/
Großzügig geschnittene Gartenwohnung | Weihnachtsaktion: 3.500EUR Küchengutschein bis 31.12.24!,1210,103 m²,€ 620.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/grosszuegig-geschnittene-gartenwohnung-weihnachtsaktion-3-500eur-kuechengutschein-bis-31-12-24-1413129017/
*Sonnige 2-Zimmerwohnung mit großen Balkon | Weihnachtsaktion: 3.500EUR Küchengutschein bis 31.12.24*,1210,43 m²,€ 239.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-sonnige-2-zimmerwohnung-mit-grossen-balkon-weihnachtsaktion-3-500eur-kuechengutschein-bis-31-12-24-927474684/
3-Zimmer Dachgeschosswohnung | große Terrasse-Weihnachtsaktion: 3.500EUR Küchengutschein bis 31.12.24!,1210,68 m²,€ 399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/3-zimmer-dachgeschosswohnung-grosse-terrasse-weihnachtsaktion-3-500eur-kuechengutschein-bis-31-12-24-1801109034/
| TOP-NEUBAU | ERSTBEZUG | WÄRMEPUMPE,1220,40 m²,€ 235.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/-top-neubau-erstbezug-waermepumpe-774215795/
Für Design-Poeten: exklusives Penthouse mit XL-Dachterrasse & erstklassiger Architektur,1200,84 m²,€ 849.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/fuer-design-poeten-exklusives-penthouse-mit-xl-dachterrasse-erstklassiger-architektur-1473048770/
Elegante 2-Zimmer Altbauwohnung,1090,41 m²,€ 380.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/elegante-2-zimmer-altbauwohnung-825177300/
Hochwertige 2-Zimmer Wohnung in attraktiver Lage,1090,43 m²,€ 400.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/hochwertige-2-zimmer-wohnung-in-attraktiver-lage-1466621414/
ANLEGERWOHNUNG IN MARKT- UND U-BAHNNÄHE: 2 ZIMMER + LOGGIA,1120,44 m²,€ 322.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/anlegerwohnung-in-markt-und-u-bahnnaehe-2-zimmer-loggia-674009515/
OPTIMALER SCHNITT FÜR ANLEGER INKLUSIVE FREIFLÄCHE,1120,43 m²,€ 310.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1120-meidling/optimaler-schnitt-fuer-anleger-inklusive-freiflaeche-674009523/
ruhig gelegene 2 Zimmer Wohnung mit südseitigem Balkon,1220,51 m²,€ 237.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/ruhig-gelegene-2-zimmer-wohnung-mit-suedseitigem-balkon-765903138/
Großzügige 3 Zimmer Wohnung + extra Küche nahe dem Augarten - viel Potenzial um 249.000 EUR,1200,82 m²,€ 249.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/grosszuegige-3-zimmer-wohnung-extra-kueche-nahe-dem-augarten-viel-potenzial-um-249-000-eur-1150892321/
Charmante Familienwohnung mit Grünblick und Freifläche,1190,125 m²,€ 898.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/charmante-familienwohnung-mit-gruenblick-und-freiflaeche-1560729879/
*STADTNAHES WOHNEN MIT VORSTADTFLAIR - 18 hochwertige Eigentumswohnungen in Währing*,1180,76 m²,€ 680.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/-stadtnahes-wohnen-mit-vorstadtflair-18-hochwertige-eigentumswohnungen-in-waehring-1911613092/
4 Zimmer Familienwohntraum mit hofseitigem großzügigen Balkon!,1130,119 m²,€ 891.300,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1130-hietzing/4-zimmer-familienwohntraum-mit-hofseitigem-grosszuegigen-balkon-976070690/
Neubauwohnung mit Balkon: Moderner Wohnkomfort nahe dem Hirschstettener Badesee und der U2-Station,1220,52 m²,€ 265.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/neubauwohnung-mit-balkon-moderner-wohnkomfort-nahe-dem-hirschstettener-badesee-und-der-u2-station-1648861590/
"Ihr Traum mit Ausblick Stadt, Donaukanal, Prater sowie zahlreichen Annehmlichkeiten sowie Tiefgarage",1030,70 m²,€ 749.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/ihr-traum-mit-ausblick-stadt-donaukanal-prater-sowie-zahlreichen-annehmlichkeiten-sowie-tiefgarage-1034389629/
"High Class Living - 2 Zimmer, Concierge, Fitness, Spa-Bereich!",1190,64 m²,€ 414.391,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/high-class-living-2-zimmer-concierge-fitness-spa-bereich-2097662963/
Ausbaufähiger Rohdachboden im 13. Wiener Gemeindebezirk,1130,350 m²,€ 399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1130-hietzing/ausbaufaehiger-rohdachboden-im-13-wiener-gemeindebezirk-1640163987/
Schöne Wohnung in ruhiger Lage mit Terrassen und Garten,1130,105 m²,€ 698.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1130-hietzing/schoene-wohnung-in-ruhiger-lage-mit-terrassen-und-garten-1444439974/
Traumhafte Wohnung mit atemberaubendem Fernblick von der Prater-Au übers Leithagebirge bis hin zum Schneeberg,1030,131 m²,€ 945.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/traumhafte-wohnung-mit-atemberaubendem-fernblick-von-der-prater-au-uebers-leithagebirge-bis-hin-zum-schneeberg-1443630803/
Blick auf den Stephansdom: Frisch sanierte Stadtwohnung beim Schloss Belvedere,1040,92 m²,€ 649.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/blick-auf-den-stephansdom-frisch-sanierte-stadtwohnung-beim-schloss-belvedere-1033097038/
"*Hochwertige Renovierung* | Kaufpreis VHB | Ruhige, helle 4 Zimmer Altbauwohnung mit grünem Innenhof | U6 Thaliastraße",1160,66 m²,€ 319.990,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/-hochwertige-renovierung-kaufpreis-vhb-ruhige-helle-4-zimmer-altbauwohnung-mit-gruenem-innenhof-u6-thaliastrasse-1553676726/
STYLISCH WOHNEN ZWISCHEN MÜHLWASSER UND SMZ-OST,1220,82 m²,€ 308.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/stylisch-wohnen-zwischen-muehlwasser-und-smz-ost-730231993/
3-Zimmer-Gartenwohnung in saniertem Altbau!,1170,67 m²,€ 399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/3-zimmer-gartenwohnung-in-saniertem-altbau-734969266/
Überragende Penthouse-Wohnung mit fantastischem Blick über Wien,1220,305 m²,€ 1.490.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/ueberragende-penthouse-wohnung-mit-fantastischem-blick-ueber-wien-1742536311/
*** ABSOLUTE RUHELAGE *** BALKON + GARTEN *** BESTZUSTAND *** VR-RUNDGANG ***,1210,63 m²,€ 200.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-absolute-ruhelage-balkon-garten-bestzustand-vr-rundgang-1775657419/
Single-Hit ! Moderne 1-Zimmer Wohnung - ERSTBEZUG,1230,28 m²,€ 172.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/single-hit-moderne-1-zimmer-wohnung-erstbezug-1612776264/
FAMILIENTRAUM - Moderner Erstbezug mit einem durchdachten Grundriss!,1230,71 m²,€ 466.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familientraum-moderner-erstbezug-mit-einem-durchdachten-grundriss-1598293695/
*Moderner Erstbezug* gemütliche 2-Zimmer Wohnung mit Fußbodenheizung,1230,39 m²,€ 228.100,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-moderner-erstbezug-gemuetliche-2-zimmer-wohnung-mit-fussbodenheizung-1975304849/
FAMILIENTRAUM - Moderner Erstbezug mit einem durchdachten Grundriss!,1230,73 m²,€ 486.800,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familientraum-moderner-erstbezug-mit-einem-durchdachten-grundriss-1758459830/
FAMILIENTRAUM - Moderner 3-Zimmer Erstbezug mit einem durchdachten Grundriss!,1230,73 m²,€ 488.300,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familientraum-moderner-3-zimmer-erstbezug-mit-einem-durchdachten-grundriss-2099212779/
Single-Hit ! Moderne 1-Zimmer Wohnung - ERSTBEZUG,1230,28 m²,€ 172.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/single-hit-moderne-1-zimmer-wohnung-erstbezug-1612776264/
FAMILIENTRAUM - Moderner Erstbezug mit einem durchdachten Grundriss!,1230,71 m²,€ 466.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familientraum-moderner-erstbezug-mit-einem-durchdachten-grundriss-1598293695/
*Moderner Erstbezug* gemütliche 2-Zimmer Wohnung mit Fußbodenheizung,1230,39 m²,€ 228.100,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-moderner-erstbezug-gemuetliche-2-zimmer-wohnung-mit-fussbodenheizung-1975304849/
FAMILIENTRAUM - Moderner Erstbezug mit einem durchdachten Grundriss!,1230,73 m²,€ 486.800,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familientraum-moderner-erstbezug-mit-einem-durchdachten-grundriss-1758459830/
FAMILIENTRAUM - Moderner 3-Zimmer Erstbezug mit einem durchdachten Grundriss!,1230,73 m²,€ 488.300,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familientraum-moderner-3-zimmer-erstbezug-mit-einem-durchdachten-grundriss-2099212779/
*Moderner Erstbezug* gemütliche 2-Zimmer Wohnung mit Fußbodenheizung,1230,38 m²,€ 229.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-moderner-erstbezug-gemuetliche-2-zimmer-wohnung-mit-fussbodenheizung-1400552645/
"TERRASSEN HIT! 3-Zimmer Wohnung mit großzügiger Terrasse, Fußbodenheizung, Luftwärmepumpe, uvm.",1230,79 m²,€ 646.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/terrassen-hit-3-zimmer-wohnung-mit-grosszuegiger-terrasse-fussbodenheizung-luftwaermepumpe-uvm-1522395528/
"TERRASSEN HIT! 4-Zimmer Wohnung mit großzügiger Terrasse, Fußbodenheizung, Luftwärmepumpe, uvm.",1230,103 m²,€ 792.300,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/terrassen-hit-4-zimmer-wohnung-mit-grosszuegiger-terrasse-fussbodenheizung-luftwaermepumpe-uvm-1771322196/
*MODERNER ERSTBEZUG* - 2 Zimmer Wohnung mit Garten,1230,47 m²,€ 307.200,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-moderner-erstbezug-2-zimmer-wohnung-mit-garten-2049672064/
Großzügige 1-Zimmer Wohnung - Moderner Erstbezug!,1230,37 m²,€ 239.100,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/grosszuegige-1-zimmer-wohnung-moderner-erstbezug-1155512067/
**FAMILIENTRAUM** Moderne 3-Zimmerwohnung mit großzügiger Freifläche,1230,68 m²,€ 509.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-familientraum-moderne-3-zimmerwohnung-mit-grosszuegiger-freiflaeche-801527799/
**ERSTBEZUG** Moderne 2-Zimmer Wohnung mit Garten,1230,52 m²,€ 323.200,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-erstbezug-moderne-2-zimmer-wohnung-mit-garten-795542397/
**ERSTBEZUG** Moderne 2-Zimmer Wohnung mit Garten,1230,42 m²,€ 275.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-erstbezug-moderne-2-zimmer-wohnung-mit-garten-1034767764/
FAMILIENTRAUM - Moderner Erstbezug mit einem durchdachten Grundriss!,1230,73 m²,€ 478.300,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/familientraum-moderner-erstbezug-mit-einem-durchdachten-grundriss-1377330352/
*Moderner Erstbezug* gemütliche 2-Zimmer Wohnung mit Fußbodenheizung,1230,38 m²,€ 224.800,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-moderner-erstbezug-gemuetliche-2-zimmer-wohnung-mit-fussbodenheizung-1157419017/
"TERRASSEN HIT! 4-Zimmer Wohnung mit großzügiger Terrasse, Fußbodenheizung, Luftwärmepumpe, uvm.",1230,88 m²,€ 593.400,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/terrassen-hit-4-zimmer-wohnung-mit-grosszuegiger-terrasse-fussbodenheizung-luftwaermepumpe-uvm-809161969/
*Moderner Erstbezug* gemütliche 2-Zimmer Wohnung mit Fußbodenheizung,1230,39 m²,€ 227.800,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1230-liesing/-moderner-erstbezug-gemuetliche-2-zimmer-wohnung-mit-fussbodenheizung-1558149621/
5 Zimmer Gartenwohnung für Individualisten,1220,115 m²,€ 672.600,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/5-zimmer-gartenwohnung-fuer-individualisten-853195741/
"Nähe U-Bahnstation U3 Enkplatz - 2 Zimmer Wohnung, gute Lage",1110,50 m²,€ 199.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/naehe-u-bahnstation-u3-enkplatz-2-zimmer-wohnung-gute-lage-739854141/
